Date,Revenue,MA_7,MA_30,Month_Name,Month_Number,Weekday,Weekend,Year,Month,Quarter,Week,Day,DayOfWeek,Lag_1,Lag_2,Lag_3,Lag_7,Lag_14,Lag_30,RollingMean7,RollingMean14,RollingMean30,RollingStd7,RollingStd30
2017-10-31,38743.88,31252.915714285715,33277.54233333333,October,10,Tuesday,0,2017,10,4,44,31,1,31949.06,27994.010000000002,21876.48,35287.73,60570.32,26352.18,31252.915714285715,31394.83142857143,33277.54233333333,5915.838781708172,9913.263766769034
2017-11-01,31581.23,31834.950000000004,32735.742000000002,November,11,Wednesday,0,2017,11,4,44,1,2,38743.88,31949.06,27994.010000000002,27506.99,43583.75,47835.24,31834.950000000004,30537.50857142857,32735.742000000002,5681.65724637925,9526.832601184351
2017-11-02,29639.13,30747.277142857143,32576.092666666667,November,11,Thursday,0,2017,11,4,44,2,3,31581.23,38743.88,31949.06,37252.840000000004,32091.57,34428.61,30747.277142857143,30362.33428571429,32576.092666666667,5178.066597085991,9537.610142072544
2017-11-03,38102.0,31412.25571428571,32902.30466666667,November,11,Friday,0,2017,11,4,44,3,4,29639.13,31581.23,38743.88,33447.15,23900.97,28315.64,31412.25571428571,31376.693571428572,32902.30466666667,5839.256537445136,9554.211882735906
2017-11-04,40413.2,34060.35857142857,32387.96433333333,November,11,Saturday,1,2017,11,4,44,4,5,38102.0,29639.13,31581.23,21876.48,22051.79,55843.41,34060.35857142857,32688.222857142857,32387.96433333333,4925.788258879454,8649.075756372282
2017-11-05,25711.829999999998,33734.33285714286,32349.883333333335,November,11,Sunday,1,2017,11,4,44,5,6,40413.2,38102.0,29639.13,27994.010000000002,28290.65,26854.26,33734.33285714286,32504.02142857143,32349.883333333335,5442.634698702847,8676.750966799184
2017-11-06,40475.51,34952.397142857146,32941.094333333334,November,11,Monday,0,2017,11,4,45,6,0,25711.829999999998,40413.2,38102.0,31949.06,35550.77,22739.18,34952.397142857146,32855.78857142857,32941.094333333334,5910.50111593968,8603.26419532994
2017-11-07,30523.82,33778.102857142854,33190.37566666667,November,11,Tuesday,0,2017,11,4,45,7,1,40475.51,25711.829999999998,40413.2,38743.88,35287.73,23045.38,33778.102857142854,32515.509285714284,33190.37566666667,5847.910230973474,8412.88483705703
2017-11-08,32076.66,33848.87857142857,32762.544333333335,November,11,Wednesday,0,2017,11,4,45,8,2,30523.82,40475.51,25711.829999999998,31581.23,27506.99,44911.6,33848.87857142857,32841.91428571429,32762.544333333335,5819.8212665952815,8117.423534651139
2017-11-09,38086.82,35055.69142857143,32816.146,November,11,Thursday,0,2017,11,4,45,9,3,32076.66,30523.82,40475.51,29639.13,37252.840000000004,36478.77,35055.69142857143,32901.48428571429,32816.146,5675.463285977749,8148.060408920939
2017-11-10,32599.57,34269.63,32888.206333333335,November,11,Friday,0,2017,11,4,45,10,4,38086.82,32076.66,30523.82,38102.0,33447.15,30437.76,34269.63,32840.94285714286,32888.206333333335,5563.161415897776,8135.851202409929
2017-11-11,31974.670000000002,33064.125714285714,32965.43033333334,November,11,Saturday,1,2017,11,4,45,11,5,32599.57,38086.82,32076.66,40413.2,21876.48,29657.95,33064.125714285714,33562.24214285714,32965.43033333334,4882.67847621525,8115.101408236498
2017-11-12,31114.34,33835.91285714286,32911.73366666667,November,11,Sunday,1,2017,11,4,45,12,6,31974.670000000002,32599.57,38086.82,25711.829999999998,27994.010000000002,32725.24,33835.91285714286,33785.12285714286,32911.73366666667,3843.156665137514,8122.07209670575
2017-11-13,36963.47,33334.19285714286,33521.148,November,11,Monday,0,2017,11,4,46,13,0,31114.34,31974.670000000002,32599.57,40475.51,31949.06,18681.04,33334.19285714286,34143.295,33521.148,2959.572651311486,7691.9930365791515
2017-11-14,37709.37,34360.7,33938.581333333335,November,11,Tuesday,0,2017,11,4,46,14,1,36963.47,31114.34,31974.670000000002,30523.82,38743.88,25186.37,34360.7,34069.40142857143,33938.581333333335,3066.550252460751,7562.7971265593815
2017-11-15,33747.13,34599.33857142857,33693.89033333334,November,11,Wednesday,0,2017,11,4,46,15,2,37709.37,36963.47,31114.34,32076.66,31581.23,41087.86,34599.33857142857,34224.10857142857,33693.89033333334,2920.712628625883,7441.285967242907
2017-11-16,42258.32,35195.26714285714,33083.490333333335,November,11,Thursday,0,2017,11,4,46,16,3,33747.13,37709.37,36963.47,38086.82,29639.13,60570.32,35195.26714285714,35125.47928571428,33083.490333333335,3983.1923404673275,5710.361748400575
2017-11-17,49504.24,37610.22000000001,33280.84,November,11,Friday,0,2017,11,4,46,17,4,42258.32,33747.13,37709.37,32599.57,38102.0,43583.75,37610.22000000001,35939.924999999996,33280.84,6485.625217617841,6169.6025341441
2017-11-18,35120.07,38059.56285714286,33381.79,November,11,Saturday,1,2017,11,4,46,18,5,49504.24,42258.32,33747.13,31974.670000000002,40413.2,32091.57,38059.56285714286,35561.84428571429,33381.79,6129.274929624572,6174.247250601379
2017-11-19,27204.47,37501.01,33491.90666666666,November,11,Sunday,1,2017,11,4,46,19,6,35120.07,49504.24,42258.32,31114.34,25711.829999999998,23900.97,37501.01,35668.46142857143,33491.90666666666,6985.951597310645,6027.031374070486
2017-11-20,62310.12,41121.96,34833.851,November,11,Monday,0,2017,11,4,47,20,0,27204.47,35120.07,49504.24,36963.47,40475.51,22051.79,41121.96,37228.07642857143,34833.851,11663.65548575862,7654.200606704243
2017-11-21,53844.27,43426.94571428571,35685.63833333333,November,11,Tuesday,0,2017,11,4,47,21,1,62310.12,27204.47,35120.07,37709.37,30523.82,28290.65,43426.94571428571,38893.822857142855,35685.63833333333,12444.984551814263,8295.89246574893
2017-11-22,43157.11,44771.22857142857,35939.183,November,11,Wednesday,0,2017,11,4,47,22,2,53844.27,62310.12,27204.47,33747.13,32076.66,35550.77,44771.22857142857,39685.28357142857,35939.183,11711.747287940487,8407.117827407423
2017-11-23,79917.5,50151.111428571436,37426.842,November,11,Thursday,0,2017,11,4,47,23,3,43157.11,53844.27,62310.12,42258.32,38086.82,35287.73,50151.111428571436,42673.18928571429,37426.842,17556.2612580521,11621.892793324476
2017-11-24,257690.8,79892.04857142856,45099.63566666667,November,11,Friday,0,2017,11,4,47,24,4,79917.5,43157.11,53844.27,49504.24,32599.57,27506.99,79892.04857142856,58751.13428571428,45099.63566666667,80342.98802726832,41758.1865694385
2017-11-25,94522.98,88378.17857142857,47008.64033333333,November,11,Saturday,1,2017,11,4,47,25,5,257690.8,79917.5,43157.11,35120.07,31974.670000000002,37252.840000000004,88378.17857142857,63218.87071428572,47008.64033333333,77926.68308900733,42685.86296696832
2017-11-26,69414.61,94408.19857142857,48207.55566666667,November,11,Sunday,1,2017,11,4,47,26,6,94522.98,257690.8,79917.5,27204.47,31114.34,33447.15,94408.19857142857,65954.60428571429,48207.55566666667,73934.96460595835,42796.79150766126
2017-11-27,80538.65,97012.27428571429,50162.96133333333,November,11,Monday,0,2017,11,4,48,27,0,69414.61,94522.98,257690.8,62310.12,36963.47,21876.48,97012.27428571429,69067.11714285714,50162.96133333333,72930.19859772695,42892.27135291344
2017-11-28,81453.03,100956.38285714285,51944.92866666667,November,11,Tuesday,0,2017,11,4,48,28,1,80538.65,69414.61,94522.98,53844.27,37709.37,27994.010000000002,100956.38285714285,72191.66428571429,51944.92866666667,70925.55339555218,43049.69264946147
2017-11-29,57537.87,103010.77714285716,52797.888999999996,November,11,Wednesday,0,2017,11,4,48,29,2,81453.03,80538.65,69414.61,43157.11,33747.13,31949.06,103010.77714285716,73891.00285714286,52797.888999999996,69158.60070824542,42893.06071531213
2017-11-30,43197.26,97765.02857142857,52946.335,November,11,Thursday,0,2017,11,4,48,30,3,57537.87,81453.03,80538.65,79917.5,42258.32,38743.88,97765.02857142857,73958.06999999999,52946.335,72513.45225636261,42850.42988158897
2017-12-01,57530.95,69170.76428571428,53811.325666666664,December,12,Friday,0,2017,12,4,48,1,4,43197.26,57537.87,81453.03,257690.8,49504.24,31581.23,69170.76428571428,74531.40642857143,53811.325666666664,17646.102544159556,42665.7924868942
2017-12-02,39288.28,61280.09285714285,54132.964,December,12,Saturday,1,2017,12,4,48,2,5,57530.95,43197.26,57537.87,94522.98,35120.07,29639.13,61280.09285714285,74829.1357142857,54132.964,16746.635315293122,42513.38364646385
2017-12-03,42938.92,57497.85142857143,54294.19466666666,December,12,Sunday,1,2017,12,4,48,3,6,39288.28,57530.95,43197.26,69414.61,27204.47,38102.0,57497.85142857143,75953.02500000001,54294.19466666666,17572.656635431642,42459.62822353342
2017-12-04,63197.87,55020.59714285714,55053.683666666664,December,12,Monday,0,2017,12,4,49,4,0,42938.92,39288.28,57530.95,80538.65,62310.12,40413.2,55020.59714285714,76016.43571428572,55053.683666666664,14784.247578044766,42406.51769716999
2017-12-05,53858.89,51078.57714285714,55991.918999999994,December,12,Tuesday,0,2017,12,4,49,5,1,63197.87,42938.92,39288.28,81453.03,53844.27,25711.829999999998,51078.57714285714,76017.48,55991.918999999994,9177.356769690776,42044.780783112554
2017-12-06,57929.6,51134.53857142857,56573.721999999994,December,12,Wednesday,0,2017,12,4,49,6,2,53858.89,63197.87,42938.92,57537.87,43157.11,40475.51,51134.53857142857,77072.65785714285,56573.721999999994,9224.382471413082,41943.305314057034
2017-12-07,42663.2,51058.24428571428,56978.368,December,12,Thursday,0,2017,12,4,49,7,3,57929.6,53858.89,63197.87,43197.26,79917.5,30523.82,51058.24428571428,74411.63642857142,56978.368,9302.847523012899,41741.395163604495
2017-12-08,39814.79,48527.364285714284,57236.30566666667,December,12,Friday,0,2017,12,4,49,8,4,42663.2,57929.6,53858.89,57530.95,257690.8,32076.66,48527.364285714284,58849.06428571428,57236.30566666667,9651.767560132555,41605.89954403002
2017-12-09,25482.73,46555.142857142855,56816.16933333333,December,12,Saturday,1,2017,12,4,49,9,5,39814.79,42663.2,57929.6,39288.28,94522.98,38086.82,46555.142857142855,53917.61785714285,56816.16933333333,12763.271469268984,41868.74678347053
2017-12-10,32112.34,45008.48857142857,56799.92833333334,December,12,Sunday,1,2017,12,4,49,10,6,25482.73,39814.79,42663.2,42938.92,69414.61,32599.57,45008.48857142857,51253.17,56799.92833333334,13881.517099190303,41878.55773736379
2017-12-11,44598.8,42351.47857142857,57220.73266666666,December,12,Monday,0,2017,12,4,50,11,0,32112.34,25482.73,39814.79,63197.87,80538.65,31974.670000000002,42351.47857142857,48686.03785714285,57220.73266666666,11373.034151312158,41683.47731017604
2017-12-12,47660.12,41465.94,57772.25866666667,December,12,Tuesday,0,2017,12,4,50,12,1,44598.8,32112.34,25482.73,53858.89,81453.03,31114.34,41465.94,46272.258571428574,57772.25866666667,10538.400740006286,41434.86466650103
2017-12-13,57326.24,41379.74571428572,58451.01766666667,December,12,Wednesday,0,2017,12,4,50,13,2,47660.12,44598.8,32112.34,57929.6,57537.87,36963.47,41379.74571428572,46257.14214285714,58451.01766666667,10382.61648343006,41248.600445006115
2017-12-14,32906.09,39985.87285714286,58290.90833333333,December,12,Thursday,0,2017,12,4,50,14,3,57326.24,47660.12,44598.8,42663.2,43197.26,37709.37,39985.87285714286,45522.05857142858,58290.90833333333,10827.032262809698,41341.105223990045
2017-12-15,38454.78,39791.58571428571,58447.83,December,12,Friday,0,2017,12,4,50,15,4,32906.09,57326.24,47660.12,39814.79,57530.95,33747.13,39791.58571428571,44159.47499999999,58447.83,10842.804905063089,41253.57190519932
